id,name,type,tid,dt,note,last
122948,浴歌而生,现代都市,69,snm3u8,全集,2025-08-15 02:40:29
122936,安安下山来娶夫,现代都市,69,snm3u8,全集,2025-08-15 02:40:12
122924,全家偷听我心声，假千金心慌了,反转爽剧,65,snm3u8,全集,2025-08-15 02:39:55
122958,蓄谋上位,女频恋爱,64,snm3u8,全集,2025-08-15 02:38:48
122921,偷听穿越女心声后，王妃连夜改剧本,古装仙侠,66,snm3u8,全集,2025-08-15 02:38:16
122942,捧我成天下第一婿,年代穿越,67,snm3u8,全集,2025-08-15 02:37:48
122951,相思无尽处世上再无她,现代都市,69,snm3u8,全集,2025-08-15 02:37:24
122923,兜兜转转还是你,女频恋爱,64,snm3u8,全集,2025-08-15 02:37:05
122932,夜长争得薄情知,古装仙侠,66,snm3u8,全集,2025-08-15 02:36:50
122941,我的老婆一千岁,年代穿越,67,snm3u8,全集,2025-08-15 02:36:38
122964,青春不期而遇,现代都市,69,snm3u8,全集,2025-08-15 02:36:23
122960,觉悟之日，夺魁之时,女频恋爱,64,snm3u8,全集,2025-08-15 02:35:56
122959,裙下臣,女频恋爱,64,snm3u8,全集,2025-08-15 02:35:43
122953,糟糕仙尊变小了,现代都市,69,snm3u8,全集,2025-08-15 02:35:29
122962,远离双胞胎姐妹,现代都市,69,snm3u8,全集,2025-08-15 02:35:16
122945,朱门假千金寒门真凤凰,古装仙侠,66,snm3u8,全集,2025-08-15 02:34:59
122918,他是暴君可我是脆皮,女频恋爱,64,snm3u8,全集,2025-08-15 02:34:43
122569,凶器,恐怖片,10,snm3u8,HD中字,2025-08-15 02:33:27
31529,单身行不行,港台综艺,27,snm3u8,更新至202508814期,2025-08-15 02:33:11
119786,神椿市建设中。,日韩动漫,30,snm3u8,更新至06集,2025-08-15 01:31:22
120337,双人独自露营,日韩动漫,30,snm3u8,更新至06集,2025-08-15 01:31:00
31516,综艺大热门,港台综艺,27,snm3u8,更新至20250814期,2025-08-15 00:58:00
119785,胆大党第二季,日韩动漫,30,snm3u8,更新至07集,2025-08-15 00:05:52
31501,型男大主厨,港台综艺,27,snm3u8,更新至20250814期,2025-08-14 23:59:37
120817,歌声是千层派,日韩动漫,30,snm3u8,更新至05集,2025-08-14 23:55:12
119784,欢迎光临流放者食堂！,日韩动漫,30,snm3u8,更新至07集,2025-08-14 23:54:29
31503,闹着玩,港台综艺,27,snm3u8,更新至20250814期,2025-08-14 23:33:07
31541,女人我最大,港台综艺,27,snm3u8,更新至20250814期,2025-08-14 23:32:45
59297,百变智多星,港台综艺,27,snm3u8,更新至20250814期,2025-08-14 23:32:22
55022,女王大人,港台综艺,27,snm3u8,更新至20250814期,2025-08-14 23:32:05
31540,娱乐百分百,港台综艺,27,snm3u8,更新至20250814期,2025-08-14 23:31:40
122364,藏海传粤语,国产剧,13,snm3u8,更新至08集,2025-08-14 23:14:37
31609,超人回来了,日韩综艺,26,snm3u8,更新至20250813期,2025-08-14 23:14:07
122914,女神之境：换魂游戏,泰剧,19,snm3u8,更新至02集,2025-08-14 23:09:16
121279,我的女友比我帅,韩剧,15,snm3u8,更新至08集,2025-08-14 22:52:54
120818,幸福的婚姻,日剧,16,snm3u8,更新至05集,2025-08-14 22:52:33
106636,石纪元第四季,日韩动漫,30,snm3u8,更新至18集,2025-08-14 22:40:56
121345,去唱卡拉OK吧！动画版,日韩动漫,30,snm3u8,更新至04集,2025-08-14 20:54:36
113602,公主的管弦乐团,日韩动漫,30,snm3u8,更新至18集,2025-08-14 20:54:15
48728,黄金渔场,日韩综艺,26,snm3u8,更新至20250813期,2025-08-14 20:35:24
120252,花牌情缘：巡,日剧,16,snm3u8,更新至06集,2025-08-14 20:34:10
122273,君非良人,国产剧,13,snm3u8,全24集,2025-08-14 20:14:50
122910,幸福代理人,纪录片,20,snm3u8,HD,2025-08-14 20:10:40
39470,爱·回家之开心速递,港剧,17,snm3u8,更新至2620集,2025-08-14 20:06:11
34382,完美世界,国产动漫,29,snm3u8,更新至228集,2025-08-14 19:36:52
122912,泰版窥探,泰剧,19,snm3u8,更新至04集,2025-08-14 19:35:42
122855,生万物,国产剧,13,snm3u8,更新至08集,2025-08-14 19:29:04
120816,一饭封神,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 19:08:24
120739,战至巅峰第四季,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 18:53:50
54360,我是单身,日韩综艺,26,snm3u8,更新至20250813期,2025-08-14 18:21:42
121509,姐姐当家,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 18:17:16
113819,一见你就笑,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 18:17:01
122038,定风波2025,国产剧,13,snm3u8,全36集,2025-08-14 18:08:17
122363,锦月如歌,国产剧,13,snm3u8,更新至21集,2025-08-14 18:07:32
31491,全民星攻略,港台综艺,27,snm3u8,更新至20250813期,2025-08-14 16:05:14
55891,WTO姐妹会,港台综艺,27,snm3u8,更新至20250813期,2025-08-14 16:04:57
31552,11点热吵店,港台综艺,27,snm3u8,更新至20250813期,2025-08-14 16:04:28
31504,食尚玩家,港台综艺,27,snm3u8,更新至20250813期,2025-08-14 16:04:13
31493,小姐不熙娣,港台综艺,27,snm3u8,更新至20250813期,2025-08-14 16:03:57
122911,永不失联的爱,剧情片,11,snm3u8,HD,2025-08-14 15:48:06
112646,红豆面包,日剧,16,snm3u8,更新至99集,2025-08-14 14:39:18
122909,西部战线,剧情片,11,snm3u8,HD,2025-08-14 14:11:25
122908,喜宴(新版),喜剧片,7,snm3u8,HD,2025-08-14 14:08:40
122907,雾人前传,恐怖片,10,snm3u8,HD,2025-08-14 13:55:56
122906,雾人,恐怖片,10,snm3u8,HD,2025-08-14 13:55:34
122905,银河英雄传说新战争的序曲,动画片,39,snm3u8,HD,2025-08-14 13:55:12
122904,西莱克斯与城市,动画片,39,snm3u8,HD,2025-08-14 13:54:03
122903,行尸不知活法,剧情片,11,snm3u8,HD,2025-08-14 13:53:41
122902,未吟之歌,剧情片,11,snm3u8,HD,2025-08-14 13:53:20
122901,新干线变形机器人剧场版来自未来的神速ALFA-X,动画片,39,snm3u8,HD,2025-08-14 13:52:58
122900,我讨厌夏天,剧情片,11,snm3u8,HD,2025-08-14 13:52:36
122899,我的古怪家庭,动画片,39,snm3u8,HD,2025-08-14 13:52:15
122898,我最喜欢的蛋糕,剧情片,11,snm3u8,HD,2025-08-14 13:51:53
122897,小活佛,剧情片,11,snm3u8,HD,2025-08-14 13:50:43
122896,午时三刻,动作片,6,snm3u8,HD,2025-08-14 13:49:34
122895,侠胆医心之危机重重,动作片,6,snm3u8,HD,2025-08-14 13:49:12
122893,亡命雷区,剧情片,11,snm3u8,HD,2025-08-14 13:48:29
122892,一鸣惊人之以梦为马,剧情片,11,snm3u8,HD,2025-08-14 13:48:07
122891,一路向东,剧情片,11,snm3u8,HD,2025-08-14 13:47:46
122889,过山车,泰剧,19,snm3u8,更新至01集,2025-08-14 13:05:13
121748,被极道上司爱上以后,日剧,16,snm3u8,更新至04集,2025-08-14 13:04:56
60762,刘在街头第四季,日韩综艺,26,snm3u8,更新至20250813期,2025-08-14 13:04:33
122888,雄狗狗大冒险,喜剧片,7,snm3u8,HD,2025-08-14 12:38:44
119657,密室大逃脱第七季,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 12:37:42
114871,爸爸当家的聚会,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 12:37:06
119135,我们的宿舍,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 12:36:50
121065,地球超新鲜,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 12:36:24
118086,森林进化论第三季,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 12:35:51
121855,你就宠ta吧,大陆综艺,25,snm3u8,更新至20250814期,2025-08-14 12:34:37
120140,自然学院林第二季,大陆综艺,25,snm3u8,更新至12期,2025-08-14 12:34:13
121901,八零小辣椒,国产剧,13,snm3u8,全24集,2025-08-14 12:31:24
121336,是王者啊？长安篇,国产动漫,29,snm3u8,更新至05集,2025-08-14 12:16:55
122886,REBD-696 Kanan2 神秘的海滨・Kanan Amamiya - 天宫花南,写真热舞,61,snm3u8,HD,2025-08-14 11:54:13
122885,REBD-697 Yuno DoplayokiSummerland Yuno并木 - 并木优乃,写真热舞,61,snm3u8,HD,2025-08-14 11:51:08
122884,REBD-695 Remu5 诱惑海滨 Remu Suzumori - 凉森玲梦,写真热舞,61,snm3u8,HD,2025-08-14 11:49:55
120321,大追踪〜警视厅SSBC强行犯系〜,日剧,16,snm3u8,更新至06集,2025-08-14 10:46:24
121339,大逃脱第五季,日韩综艺,26,snm3u8,更新至08集,2025-08-14 10:45:43
119728,地狱老师,日韩动漫,30,snm3u8,更新至07集,2025-08-14 10:35:28
119729,雨过天晴的我们,日剧,16,snm3u8,更新至08集,2025-08-14 10:15:59
122192,万剑王座,国产动漫,29,snm3u8,更新至08集,2025-08-14 10:05:33
120799,通灵妃2,国产动漫,29,snm3u8,更新至06集,2025-08-14 10:05:12
34535,妖神记,国产动漫,29,snm3u8,更新至391集,2025-08-14 09:58:51
35339,师兄啊师兄,国产动漫,29,snm3u8,更新第102集,2025-08-14 09:58:27
117632,余烬行者,国产动漫,29,snm3u8,更新至12集,2025-08-14 09:44:32
120249,我为刀宗,国产动漫,29,snm3u8,更新至08集,2025-08-14 09:44:06
84246,陆地键仙,国产动漫,29,snm3u8,更新第143集,2025-08-14 09:43:43
35196,动态漫画·我可以修改万物时间线第一季,国产动漫,29,snm3u8,更新至119集,2025-08-14 09:43:16
113958,小仙之瑶,国产动漫,29,snm3u8,更新至37集,2025-08-14 09:42:41
121214,双生武魂,国产动漫,29,snm3u8,更新至16集,2025-08-14 09:30:16
119722,阴阳回天Re：basu,日韩动漫,30,snm3u8,更新至07集,2025-08-14 09:29:54
120159,黒廼美子的的宇宙恐怖秀,日韩动漫,30,snm3u8,更新至07集,2025-08-14 09:29:32
122863,娇娇窃君心,古装仙侠,66,snm3u8,全集,2025-08-14 02:16:58
122860,三分乖,女频恋爱,64,snm3u8,全集,2025-08-14 02:16:43
122865,屠户尊主,现代都市,69,snm3u8,全集,2025-08-14 02:16:15
122869,断绝关系后我成了最大金主,现代都市,69,snm3u8,全集,2025-08-14 02:16:00
122881,陛下要不您就认个错吧,古装仙侠,66,snm3u8,全集,2025-08-14 02:15:46
122864,小城风云,现代都市,69,snm3u8,全集,2025-08-14 02:15:24
122873,男言之隐,现代都市,69,snm3u8,全集,2025-08-14 02:15:11
122862,双轨心跳,女频恋爱,64,snm3u8,全集,2025-08-14 02:14:57
122883,黑桃四姐妹,现代都市,69,snm3u8,全集,2025-08-14 02:14:41
122870,时光里的缝隙,现代都市,69,snm3u8,全集,2025-08-14 02:14:26
122868,捅了世子爷后他纠缠不休,古装仙侠,66,snm3u8,全集,2025-08-14 02:14:12
122878,资本家大少！正好扛回家做老公,现代都市,69,snm3u8,全集,2025-08-14 02:13:57
122861,危情泰兰德,女频恋爱,64,snm3u8,全集,2025-08-14 02:13:43
122876,装乖，纨绔老公为我沦陷,女频恋爱,64,snm3u8,全集,2025-08-14 02:13:09
122866,我在古代造酒竟成了国师,年代穿越,67,snm3u8,全集,2025-08-14 02:12:51
122859,双面丫鬟,古装仙侠,66,snm3u8,全集,2025-08-14 02:12:37
122874,真千金她只谋权，不谋爱,现代都市,69,snm3u8,全集,2025-08-14 02:12:18
122879,透视之王,现代都市,69,snm3u8,全集,2025-08-14 02:12:04
122867,我的三十八岁植物人女友,现代都市,69,snm3u8,全集,2025-08-14 02:11:48
122871,灼华烬,古装仙侠,66,snm3u8,全集,2025-08-14 02:10:20
122877,觉醒后众人才知我是真千金,反转爽剧,65,snm3u8,全集,2025-08-14 02:10:07
122880,锦鲤跃龙门,现代都市,69,snm3u8,全集,2025-08-14 02:09:47
122872,炽野温柔,女频恋爱,64,snm3u8,全集,2025-08-14 02:09:33
122875,祁律姜姜喜欢,女频恋爱,64,snm3u8,全集,2025-08-14 02:09:20
122882,雾标,女频恋爱,64,snm3u8,全集,2025-08-14 02:08:49
120246,帝乃三姐妹原来很好搞定。,日韩动漫,30,snm3u8,更新至07集,2025-08-14 01:29:58
120248,伤痕累累的圣女的复仇,日韩动漫,30,snm3u8,更新至06集,2025-08-14 01:29:36
122817,蝴蝶风暴,欧美剧,14,snm3u8,全6集,2025-08-14 01:04:26
113224,外星人沐沐,日韩动漫,30,snm3u8,更新至19集,2025-08-14 00:53:39
119721,转生成自动贩卖机的我今天也在迷宫徘徊第二季,日韩动漫,30,snm3u8,更新至07集,2025-08-14 00:53:18
120247,新吊带袜天使,日韩动漫,30,snm3u8,更新至06集,2025-08-14 00:52:43
82785,金牌调解,大陆综艺,25,snm3u8,更新至20250813期,2025-08-14 00:38:03
82524,新老娘舅,大陆综艺,25,snm3u8,更新至20250813期,2025-08-14 00:37:41
33054,笑动剧场,大陆综艺,25,snm3u8,更新至20250813期,2025-08-14 00:37:19
82912,欢乐集结号,大陆综艺,25,snm3u8,更新20250813期,2025-08-14 00:36:59
31502,命运好好玩,港台综艺,27,snm3u8,更新至20250813期,2025-08-14 00:08:11
120245,转生为第七王子，随心所欲的魔法学习之路第二季,日韩动漫,30,snm3u8,更新至06集,2025-08-13 23:52:05
122858,香肠聚会：食托邦第二季,欧美动漫,31,snm3u8,全8集,2025-08-13 23:35:52
119209,鲸鱼杂货铺,泰剧,19,snm3u8,更新至08集,2025-08-13 23:05:44
120703,浴血荣光,国产剧,13,snm3u8,全40集,2025-08-13 22:12:37
122857,爱丁顿,喜剧片,7,snm3u8,HD,2025-08-13 20:46:37
120243,盾之勇者成名录第四季,日韩动漫,30,snm3u8,更新至06集,2025-08-13 20:06:51
119719,克雷瓦提斯-魔兽之王与婴儿与尸之勇者-,日韩动漫,30,snm3u8,更新至07集,2025-08-13 20:06:31
34975,神印王座,国产动漫,29,snm3u8,更新至172集,2025-08-13 19:53:55
117635,诛仙第三季,国产动漫,29,snm3u8,更新至12集,2025-08-13 19:53:01
120741,弹速狂飙,日韩动漫,30,snm3u8,全12集,2025-08-13 19:51:58
122852,瞎眼国舅的露水情缘,女频恋爱,64,snm3u8,全集,2025-08-13 18:18:51
122822,人面桃花笑春风,女频恋爱,64,snm3u8,全集,2025-08-13 18:17:43
122849,爹爹不哭我带生死簿给全家续命,古装仙侠,66,snm3u8,全集,2025-08-13 18:17:21
122845,最强大学生,现代都市,69,snm3u8,全集,2025-08-13 18:16:55
122844,替夫上朝听我心声吃瓜笑哈哈,年代穿越,67,snm3u8,全集,2025-08-13 18:16:31
122837,往事可忆不可追,现代都市,69,snm3u8,全集,2025-08-13 18:16:05
122834,寒门小甜妻,古装仙侠,66,snm3u8,全集,2025-08-13 18:15:36
122853,离婚后，前妻成了我最仰慕的歌坛天后,女频恋爱,64,snm3u8,全集,2025-08-13 18:15:15
122841,斩断千古情,古装仙侠,66,snm3u8,全集,2025-08-13 18:14:50
122829,再见拳王老爸,现代都市,69,snm3u8,全集,2025-08-13 18:14:32
122850,独家偏爱,女频恋爱,64,snm3u8,全集,2025-08-13 18:14:13
122846,温少夫人马甲被爆了,女频恋爱,64,snm3u8,全集,2025-08-13 18:13:58
122820,乡村无敌小医仙,现代都市,69,snm3u8,全集,2025-08-13 18:13:27
122823,他以焚春吻长夏,女频恋爱,64,snm3u8,全集,2025-08-13 18:12:43
122787,重生回夫君大婚时她逆风翻盘,古装仙侠,66,snm3u8,全集,2025-08-13 18:12:00
122789,鹿鸣幽幽,现代都市,69,snm3u8,全集,2025-08-13 18:11:40
122833,妄想她,女频恋爱,64,snm3u8,全集,2025-08-13 18:11:10
122781,经年如翡,女频恋爱,64,snm3u8,全集,2025-08-13 18:10:51
122832,她苟活成了王者,年代穿越,67,snm3u8,全集,2025-08-13 18:10:34
122838,惹不起的妻子,现代都市,69,snm3u8,全集,2025-08-13 18:10:14
122788,陷入她的热恋,女频恋爱,64,snm3u8,全集,2025-08-13 18:09:54
122835,小小圣手定乾坤,现代都市,69,snm3u8,全集,2025-08-13 18:09:23
122847,爱与恨的拉扯,女频恋爱,64,snm3u8,全集,2025-08-13 18:09:04
122831,夫人的年下保镖又争又抢,女频恋爱,64,snm3u8,全集,2025-08-13 18:08:45
122851,猎人王饥荒年顿顿白馒头加肉,年代穿越,67,snm3u8,全集,2025-08-13 18:08:21
122842,旦为朝云暮行雨,年代穿越,67,snm3u8,全集,2025-08-13 18:08:02
122854,终是庄周梦了蝶,现代都市,69,snm3u8,全集,2025-08-13 18:07:45
122848,爱的被告,女频恋爱,64,snm3u8,全集,2025-08-13 18:07:21
122785,被拒99次我无敌了,现代都市,69,snm3u8,全集,2025-08-13 18:07:02
122816,诡异列车,恐怖片,10,snm3u8,HD,2025-08-13 18:06:48
122824,以爱为名的真相,现代都市,69,snm3u8,全集,2025-08-13 18:06:44
122827,假面名媛,现代都市,69,snm3u8,全集,2025-08-13 18:06:12
122830,吻在他心头,女频恋爱,64,snm3u8,全集,2025-08-13 18:05:52
122828,八零偷听女儿心声，全家逆天改命,年代穿越,67,snm3u8,全集,2025-08-13 18:04:59
122826,侧妃娇软拨君心,女频恋爱,64,snm3u8,全集,2025-08-13 18:04:33
122786,貌美前妻重生嫁硬汉,年代穿越,67,snm3u8,全集,2025-08-13 18:04:10
122819,下堂王妃逆,女频恋爱,64,snm3u8,全集,2025-08-13 18:03:42
122839,斩情觉醒后，我横扫了一切,现代都市,69,snm3u8,全集,2025-08-13 18:03:11
122821,亲亲日常,女频恋爱,64,snm3u8,全集,2025-08-13 18:02:43
122843,春夜沉溺,女频恋爱,64,snm3u8,全集,2025-08-13 18:02:10
122818,七日狩猎笔记,女频恋爱,64,snm3u8,全集,2025-08-13 18:01:53
122825,休寄锦书诉衷肠,女频恋爱,64,snm3u8,全集,2025-08-13 18:01:27
31510,医师好辣,港台综艺,27,snm3u8,更新至20250710期,2025-08-13 17:50:49
31517,医学大联盟,港台综艺,27,snm3u8,更新至202508012期,2025-08-13 17:49:02
82525,第三调解室,大陆综艺,25,snm3u8,更新至20250812期,2025-08-13 17:48:48
59345,男生女生向前冲,大陆综艺,25,snm3u8,更新至20250812期,2025-08-13 17:47:58
32863,群英会2018,大陆综艺,25,snm3u8,更新至20250812期,2025-08-13 17:47:03
122815,凯伦·皮里第二季,欧美剧,14,snm3u8,全3集,2025-08-13 17:15:12
120737,我变美的那夏天第三季,欧美剧,14,snm3u8,更新至06集,2025-08-13 16:56:44
120736,下流大盗,韩剧,15,snm3u8,全11集,2025-08-13 16:55:22
119205,倒计时2025,欧美剧,14,snm3u8,更新至10集,2025-08-13 16:49:46
122814,锁战粤语,剧情片,11,snm3u8,HD,2025-08-13 14:43:45
122813,锁战国语,剧情片,11,snm3u8,HD,2025-08-13 14:43:21
122812,苏莱曼的故事,剧情片,11,snm3u8,HD,2025-08-13 14:42:57
122811,统营的一天,剧情片,11,snm3u8,HD,2025-08-13 14:42:35
122810,泰坦：海门灾难,纪录片,20,snm3u8,HD,2025-08-13 14:42:14
122809,死亡乐章,剧情片,11,snm3u8,HD,2025-08-13 14:41:52
122808,梯田姐妹,剧情片,11,snm3u8,HD,2025-08-13 14:41:30
122807,松树街的那幢房子,剧情片,11,snm3u8,HD,2025-08-13 14:41:09
122806,完美无缺,喜剧片,7,snm3u8,HD,2025-08-13 14:39:59
122805,她的巴黎致命一夜,剧情片,11,snm3u8,HD,2025-08-13 14:39:37
122804,天堂岛之外：2023圣诞特别集,剧情片,11,snm3u8,HD,2025-08-13 14:39:16
122803,四月四日粤语,剧情片,11,snm3u8,HD,2025-08-13 14:38:06
122802,四月四日国语,剧情片,11,snm3u8,HD,2025-08-13 14:37:42
122801,听见颜色的女孩,剧情片,11,snm3u8,HD,2025-08-13 14:37:13
122800,台北十日,剧情片,11,snm3u8,HD,2025-08-13 14:36:51
122799,体坛秘史：跌落神坛的明星四分卫,纪录片,20,snm3u8,HD,2025-08-13 14:36:29
122798,体坛秘史：肝王,纪录片,20,snm3u8,HD,2025-08-13 14:36:08
